id,mechanics
248861,Network and Route Building
248878,Scenario / Mission / Campaign Game
248878,Flicking
248878,Dice Rolling
248900,Grid Movement
248900,Contracts
248900,Set Collection
248900,Area Majority / Influence
248900,Variable Phase Order
248918,Take That
248918,Auction/Bidding
248918,Area Majority / Influence
248918,Dice Rolling
248918,Hand Management
248918,Open Drafting
248949,Grid Movement
248949,Campaign / Battle Card Driven
248949,Action Points
248949,Dice Rolling
248949,Cooperative Game
248949,Modular Board
249259,Hand Management
249259,Area Majority / Influence
249259,"Deck, Bag, and Pool Building"
249259,Delayed Purchase
249259,Hexagon Grid
249259,Grid Movement
249277,Once-Per-Game Abilities
249277,Modular Board
249277,Hexagon Grid
249277,Grid Movement
249277,Card Play Conflict Resolution
249277,Contracts
249381,Area Majority / Influence
249381,Take That
249381,Victory Points as a Resource
249381,Auction: Once Around
249381,Auction/Bidding
249381,Closed Economy Auction
249410,Tile Placement
249410,Map Addition
249410,Network and Route Building
249410,Modular Board
249410,Connections
249410,Hexagon Grid
249411,Action Points
249411,Tile Placement
249411,Area Majority / Influence
249411,Hexagon Grid
249411,Layering
249421,Cooperative Game
249421,Campaign / Battle Card Driven
249421,Dice Rolling
249421,Hand Management
249421,Action Points
249421,Impulse Movement
249505,Memory
249505,Team-Based Game
249505,Variable Player Powers
249552,"Deck, Bag, and Pool Building"
249552,Open Drafting
249552,Hand Management
249552,Dice Rolling
249590,Simulation
249590,Point to Point Movement
249590,Movement Points
249590,Minimap Resolution
249590,Dice Rolling
249590,Events
249670,Area Majority / Influence
249673,Dice Rolling
249673,Paper-and-Pencil
249675,Solo / Solitaire Game
249675,Push Your Luck
249675,Dice Rolling
249689,Action Queue
249689,Rondel
249689,Set Collection
249689,Area Majority / Influence
249746,Hand Management
249746,Events
249746,Interrupts
249746,Dice Rolling
249746,Hidden Roles
249746,Area Majority / Influence
249763,Trick-taking
249763,Take That
249768,Cooperative Game
249768,Storytelling
249816,Take That
249821,Communication Limits
249821,Pattern Recognition
249821,Cooperative Game
249821,Push Your Luck
249824,Variable Player Powers
249824,Take That
249833,Stock Holding
249833,Set Collection
249833,Roll / Spin and Move
249833,Variable Player Powers
249833,Take That
250309,Take That
250309,Modular Board
250309,Hand Management
250309,Area Majority / Influence
250396,Grid Movement
250396,Scenario / Mission / Campaign Game
250396,Modular Board
250396,Cooperative Game
250396,Dice Rolling
250396,Tile Placement
250442,Worker Placement with Dice Workers
250442,Dice Rolling
250442,Auction/Bidding
250442,Set Collection
250442,Solo / Solitaire Game
250458,Worker Placement
250458,Area Majority / Influence
250458,Hand Management
250458,Set Collection
250463,Paper-and-Pencil
250561,Dice Rolling
250561,Area Movement
250561,Command Cards
250561,Cooperative Game
250561,Die Icon Resolution
250561,Deck Construction
250621,Tile Placement
250621,Stock Holding
250621,Variable Player Powers
250621,Network and Route Building
250725,Grid Movement
250725,Static Capture
250779,Memory
250779,Cooperative Game
250779,Hand Management
250779,Communication Limits
250781,Action Queue
250781,Open Drafting
250781,Hand Management
250881,Tile Placement
250881,Tech Trees / Tech Tracks
250881,Set Collection
250881,Modular Board
250881,Area Majority / Influence
251053,Paper-and-Pencil
251053,Set Collection
251053,Bingo
251053,Line Drawing
251053,Network and Route Building
251198,Map Addition
251198,Hand Management
251198,Modular Board
251198,Cooperative Game
251198,Multiple Maps
251198,Narrative Choice / Paragraph
251247,End Game Bonuses
251247,Income
251247,Network and Route Building
251247,Ownership
251247,Contracts
251247,Action Retrieval
251293,Push Your Luck
251412,Dice Rolling
251412,Push Your Luck
251412,Line Drawing
251412,Paper-and-Pencil
251412,Network and Route Building
251412,Bingo
251420,Dice Rolling
251420,Hand Management
251420,Cooperative Game
251420,Storytelling
251420,Solo / Solitaire Game
251420,Narrative Choice / Paragraph
251433,Team-Based Game
251433,Trick-taking
251441,Set Collection
251441,Race
251441,Hand Management
251442,Hand Management
251442,Deduction
251442,Variable Player Powers
251442,Take That
251481,Memory
251481,Pattern Recognition
251551,Take That
251551,Set Collection
251551,Open Drafting
251551,Dice Rolling
251551,"Deck, Bag, and Pool Building"
251551,Hand Management
251658,Solo / Solitaire Game
251658,Hand Management
251658,Tile Placement
251658,Closed Drafting
251658,Layering
251658,Cooperative Game
251661,Card Play Conflict Resolution
251661,Cooperative Game
251661,"Deck, Bag, and Pool Building"
251661,Hand Management
251661,Dice Rolling
251661,Action Points
251678,Network and Route Building
251678,Line Drawing
251678,Dice Rolling
251678,Connections
251678,Paper-and-Pencil
251678,Bingo
251722,Pattern Building
251722,Square Grid
251722,Grid Movement
251723,Variable Player Powers
251723,Cooperative Game
251723,Action Points
251723,Dice Rolling
251723,Modular Board
251726,Variable Player Powers
251747,Dice Rolling
251747,Solo / Solitaire Game
251747,Grid Movement
251747,Simulation
251747,Hexagon Grid
251890,Hand Management
251890,Layering
251890,Tile Placement
251890,Enclosure
251890,Open Drafting
252153,Variable Player Powers
252153,Line of Sight
252153,Tile Placement
252153,Solo / Solitaire Game
252153,Open Drafting
252153,Set Collection
252265,Network and Route Building
252265,Tile Placement
252265,Connections
252297,Variable Player Powers
252297,Dice Rolling
252297,Cooperative Game
252297,Modular Board
252297,Grid Movement
252328,Critical Hits and Failures
252328,Dice Rolling
252328,Line of Sight
252328,Movement Template
252328,Action Queue
252328,Player Elimination
252399,Variable Player Powers
252399,Modular Board
252399,Hand Management
252399,Grid Movement
252399,Tile Placement
252399,Action Points
252432,Trading
252432,Grid Movement
252432,Cooperative Game
252432,Action Points
252432,Variable Player Powers
252446,Worker Placement
252446,Simultaneous Action Selection
252446,Neighbor Scope
252446,Closed Drafting
252446,Set Collection
252446,Network and Route Building
252479,Worker Placement
252526,Paper-and-Pencil
252526,Line Drawing
252556,Bias
252556,Area Majority / Influence
252556,Hand Management
252657,Trick-taking
252657,Predictive Bid
252688,Take That
252688,Open Drafting
252688,Set Collection
252693,Hand Management
252693,Point to Point Movement
252693,Dice Rolling
252693,Cooperative Game
252693,Variable Player Powers
252752,Simulation
252752,Set Collection
252752,Open Drafting
252752,Market
252752,Dice Rolling
252752,Contracts
252854,Hidden Movement
252854,Secret Unit Deployment
252854,Simultaneous Action Selection
252854,Dice Rolling
252854,Action Queue
252854,Grid Movement
252877,Closed Drafting
252877,Set Collection
252877,Worker Placement
252877,Dice Rolling
252929,Open Drafting
252929,Turn Order: Progressive
252929,Tile Placement
252997,Enclosure
252997,Area Majority / Influence
253185,Contracts
253185,Open Drafting
253185,Set Collection
253214,Solo / Solitaire Game
253214,Deduction
253214,Cooperative Game
253215,Race
253215,Real-Time
253215,Tile Placement
253215,Solo / Solitaire Game
253284,Hand Management
253284,Network and Route Building
253284,Open Drafting
253284,Set Collection
253344,Cooperative Game
253344,Solo / Solitaire Game
253344,Variable Player Powers
253344,Scenario / Mission / Campaign Game
253344,Dice Rolling
253344,Action Points
253368,Worker Placement
253368,Rondel
253368,Solo / Solitaire Game
253368,Set Collection
253368,Variable Player Powers
253372,Grid Movement
253372,Pattern Building
253372,Tile Placement
253372,Modular Board
253372,Set Collection
253379,Tile Placement
253379,Pattern Building
253379,Open Drafting
253398,Set Collection
253398,Auction/Bidding
253398,Auction: Turn Order Until Pass
253470,Set Collection
253470,Secret Unit Deployment
253470,Simultaneous Action Selection
253470,Betting and Bluffing
253499,Betting and Bluffing
253499,Take That
253499,Area Majority / Influence
253499,Worker Placement
253499,Hidden Victory Points
253506,Area Majority / Influence
253506,Auction/Bidding
253506,End Game Bonuses
253506,Negotiation
253506,Simulation
253506,Events
253574,Campaign / Battle Card Driven
253574,"Deck, Bag, and Pool Building"
253574,Hand Management
253574,Open Drafting
253574,Area Majority / Influence
253574,Events
253607,Tile Placement
253607,Stock Holding
253607,Network and Route Building
253607,Auction/Bidding
253608,Auction/Bidding
253608,Hexagon Grid
253608,Market
253608,Network and Route Building
253608,Ownership
253608,Stock Holding
253618,Variable Player Powers
253618,Real-Time
253618,Hand Management
253618,Cooperative Game
253635,Connections
253635,Contracts
253635,Solo / Solitaire Game
253635,End Game Bonuses
253635,Set Collection
253635,Commodity Speculation
253652,Hexagon Grid
253652,Secret Unit Deployment
253652,Campaign / Battle Card Driven
253652,Dice Rolling
253652,Simulation
253652,Solo / Solitaire Game
253664,Race
253664,Pattern Recognition
253664,Flicking
253664,Real-Time
253679,Worker Placement
253679,Action Queue
253679,Push Your Luck
253679,Area Majority / Influence
253684,Tile Placement
253684,Pattern Building
253684,Grid Coverage
253719,Map Addition
253719,Hand Management
253719,Modular Board
253719,Tile Placement
253719,Variable Player Powers
253756,Solo / Solitaire Game
253756,Trick-taking
253756,Team-Based Game
253759,Pattern Recognition
253759,Hexagon Grid
253759,Deduction
253759,Cooperative Game
253759,Tile Placement
253759,Communication Limits
253786,Team-Based Game
253786,Traitor Game
254018,Bias
254018,Solo / Solitaire Game
254018,Hand Management
254018,Modular Board
254018,Pick-up and Deliver
254029,Take That
254029,Variable Player Powers
254088,Modular Board
254088,Hand Management
254088,Grid Movement
254123,Variable Player Powers
254123,Cooperative Game
254123,"Deck, Bag, and Pool Building"
254127,Area Movement
254127,Hand Management
254127,Campaign / Battle Card Driven
254127,Area Majority / Influence
254127,Action Points
254127,Dice Rolling
254188,Paper-and-Pencil
254189,Push Your Luck
254189,Take That
254189,Open Drafting
254189,Betting and Bluffing
254192,Open Drafting
254192,Take That
254192,"Deck, Bag, and Pool Building"
254213,Set Collection
254213,Paper-and-Pencil
254213,Closed Drafting
254386,Market
254386,Auction/Bidding
254386,Commodity Speculation
254386,Auction: Turn Order Until Pass
254386,Set Collection
254513,Set Collection
254513,Deduction
254513,Hidden Roles
254532,Hand Management
254532,Set Collection
254532,Worker Placement
254591,Action Retrieval
254591,Variable Player Powers
254591,Solo / Solitaire Game
254591,Cooperative Game
254591,Dice Rolling
254591,Role Playing
254619,Hand Management
254619,Tile Placement
254640,Communication Limits
254640,Cooperative Game
254681,Dice Rolling
254683,Dice Rolling
254683,Roll / Spin and Move
254683,Simultaneous Action Selection
254683,Take That
254683,Race
254683,Flicking
254708,Paper-and-Pencil
254708,Storytelling
254708,Narrative Choice / Paragraph
254708,Dice Rolling
254708,Cooperative Game
254708,Campaign / Battle Card Driven
254713,Auction/Bidding
254713,Worker Placement with Dice Workers
254713,Variable Set-up
254713,"Worker Placement, Different Worker Types"
254713,Set Collection
254713,Dice Rolling
254888,End Game Bonuses
254888,Area Majority / Influence
254888,Solo / Solitaire Game
254888,Turn Order: Time Track
254994,"Deck, Bag, and Pool Building"
254994,Set Collection
254994,Race
255013,Hand Management
255013,Set Collection
255037,Dice Rolling
255037,Area Majority / Influence
255037,Take That
255037,Worker Placement
255175,"Deck, Bag, and Pool Building"
255175,Variable Player Powers
255175,Hand Management
255249,Open Drafting
255249,Acting
255249,Role Playing
255255,Take That
255332,Unknown
255360,Dice Rolling
255360,Paper-and-Pencil
255360,Solo / Solitaire Game
255360,Push Your Luck
255363,Open Drafting
255363,Pattern Building
255363,Variable Player Powers
255363,Set Collection
255456,Simulation
255456,Solo / Solitaire Game
255456,Paper-and-Pencil
255456,Dice Rolling
255456,Push Your Luck
255456,Scenario / Mission / Campaign Game
255507,Tile Placement
255507,Auction: Dutch
255507,End Game Bonuses
255507,Open Drafting
255570,Point to Point Movement
255570,Simulation
255570,Dice Rolling
255570,Movement Points
255570,Campaign / Battle Card Driven
255594,Auction/Bidding
255615,Simultaneous Action Selection
255615,Bribery
255615,Voting
255633,Open Drafting
255633,Solo / Solitaire Game
255633,Multi-Use Cards
255635,Flicking
255635,Variable Player Powers
255639,Open Drafting
255639,Pattern Building
255639,Tile Placement
255658,"Deck, Bag, and Pool Building"
255658,Cooperative Game
255658,Variable Player Powers
255664,Dice Rolling
255664,Alliances
255664,Hand Management
255664,Interrupts
255664,Income
255664,Bribery
255674,Set Collection
255674,Worker Placement
255674,Modular Board
255674,Area Majority / Influence
255675,Cooperative Game
255683,Cooperative Game
255683,Dice Rolling
255692,Increase Value of Unchosen Resources
255692,Action Drafting
255692,Follow
255692,Open Drafting
255692,Race
255692,Turn Order: Claim Action
255708,Hand Management
255708,Open Drafting
255708,Point to Point Movement
255708,Set Collection
255805,Action Points
255805,Tile Placement
255805,Set Collection
255805,Worker Placement
255902,Dice Rolling
255902,Events
255902,Campaign / Battle Card Driven
255902,Movement Points
255902,Point to Point Movement
255902,Simulation
255907,Area Majority / Influence
255907,Cooperative Game
255907,Action Retrieval
255907,Finale Ending
255907,Action/Event
255907,Area Movement
255984,Push Your Luck
255984,Narrative Choice / Paragraph
255984,Hand Management
255984,Events
255984,Action Points
255984,Cooperative Game
255990,Grid Movement
255990,Modular Board
255990,Set Collection
255990,Tile Placement
255990,Trading
256065,Tile Placement
256066,Simulation
256066,Dice Rolling
256066,Measurement Movement
256066,Variable Player Powers
256066,Line of Sight
256067,Worker Placement with Dice Workers
256067,Worker Placement
256067,Dice Rolling
256214,Dice Rolling
256226,Open Drafting
256226,Tile Placement
256226,Modular Board
